filename,file prefix,sort order,Title#1,Author#1,Author URI#1,Note#1,Description#1,Container#1,Genre Form#1,Genre Form URI#1,Collection title#1,Collection dates#1,Collection number#1,Abstract#1,Collector#1,Biography#1,Subject#1,Subject URI#1,Collection size#1,Repository#1,Subject#2,Subject URI#2,Subject#3,Subject URI#3,Subject#4,Subject URI#4,IANA Media Type#1,Access restrictions#1,Access restrictions URI#1,Copy restrictions#1,Preferred citation#1,Identifier ARK#1,ln_RECORDID,ln_MEDIAID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
hol_jacksonh2.tif,hol_jacksonh,2,"Jackson, Helen Hunt. ALS, 2 1/2 pages, [Spring 1880].","Jackson, Helen Hunt, 1830-1885",http://id.worldcat.org/fast/9197,page 2,"Jackson invites Holland to meet Chief Standing Bear, Bright Eyes, and her brother. Much discussion of the treatment of Indians and her forthcoming article on this question. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 46,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/dn9h5p51z4b7,431099,125552,4883,hol_jacksonh3.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431099~125552
hol_jacksonh3.tif,hol_jacksonh,3,"Jackson, Helen Hunt. ALS, 2 1/2 pages, [Spring 1880].","Jackson, Helen Hunt, 1830-1885",http://id.worldcat.org/fast/9197,page 3,"Jackson invites Holland to meet Chief Standing Bear, Bright Eyes, and her brother. Much discussion of the treatment of Indians and her forthcoming article on this question. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 46,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/j6341z43h6c7,431094,125670,4883,hol_jacksonh2.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431094~125670
hol_jamesh1.tif,hol_jamesh,1,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, 1811-1882",http://id.worldcat.org/fast/46872,page 1,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/1x3x4h45r315,429596,125553,4883,hol_jamesh1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429596~125553
hol_jamesh2.tif,hol_jamesh,2,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, 1811-1882",http://id.worldcat.org/fast/46872,page 2,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/bw264d14r0t8,431109,125554,4883,hol_jamesh2.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431109~125554
hol_jamesh3.tif,hol_jamesh,3,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, 1811-1882",http://id.worldcat.org/fast/46872,page 3,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/6c3c4f56z47q,431114,125555,4883,hol_jamesh3.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431114~125555
hol_jamesh4.tif,hol_jamesh,4,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, 1811-1882",http://id.worldcat.org/fast/46872,page 4,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/px539j92x9f4,431119,125556,4883,hol_jamesh4.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431119~125556
hol_jamesh5.tif,hol_jamesh,5,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, 1811-1882",http://id.worldcat.org/fast/46872,page 5,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/gx7k678412bq,431124,125557,4883,hol_jamesh5.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431124~125557
hol_jamesh6.tif,hol_jamesh,6,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, 1811-1882",http://id.worldcat.org/fast/46872,page 6,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/hc693q9260wg,431129,125558,4883,hol_jamesh6.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431129~125558
hol_jamesh7.tif,hol_jamesh,7,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, 1811-1882",http://id.worldcat.org/fast/46872,page 7,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/17296526b8mv,431134,125559,4883,hol_jamesh7.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431134~125559
hol_jamesh8.tif,hol_jamesh,8,"James, Henry, Sr. ALS, 8 pages, February 16, 1874.","James, Henry, 1811-1882",http://id.worldcat.org/fast/46872,page 8,"James expresses his thanks for Holland's offer to publish a long work by him, he also expresses his opinion, not shared by his son, that Henry James' major talent is for criticism rather than fiction.",Box 1 Folder 47,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/rf1k0x16p0qx,431139,125560,4883,hol_jamesh8.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431139~125560
hol_jowettb1.tif,hol_jowettb,1,"Jowett, Benjamin to Mrs. Peirce. ALS, 1 page, [May 17].","Jowett, Benjamin, 1817-1893",http://id.worldcat.org/fast/18810,page 1,Jowett accepts a dinner invitation.,Box 1 Folder 48,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/mr0q4d63j3z9,429602,125561,4883,hol_jowettb1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429602~125561
hol_laniers1.tif,hol_laniers,1,"Lanier, Sidney. Holograph poem, 4 pages, signed, [1875].","Lanier, Sidney, 1842-1881",http://id.worldcat.org/fast/30710,page 1,"MS poem, entirely in his hand, published in June, 1875. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 49,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/f53t5792p22t,429608,125562,4883,hol_laniers1.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~429608~125562
hol_laniers2.tif,hol_laniers,2,"Lanier, Sidney. Holograph poem, 4 pages, signed, [1875].","Lanier, Sidney, 1842-1881",http://id.worldcat.org/fast/30710,page 2,"MS poem, entirely in his hand, published in June, 1875. Graphology analysis by Mrs. Mary DeLapp available.",Box 1 Folder 49,letters (correspondence),http://vocab.getty.edu/page/aat/300026879,Holland Collection of Literary Letters (MS 168),1850/1880,MS 168,"Letters written to Josiah Gilbert Holland (and a few to his staff) - written during the term of his editorship of Scribner's Monthly, of which he was co-founder, from 1870-1881, unless noted otherwise on the comment sheets.","Holland, J. G. (Josiah Gilbert), 1819-1881","Josiah Gilbert Holland (1819-1881) was a doctor turned popular 19th century novelist, poet, and lecturer. He served as editor for the ""Springfield Republican"" from 1849-1866. In 1870, he founded ""Scribner's Monthly,"" the most prominent literary magazine at the time, with his friend, Roswell Smith. Some of Dr. Holland's works include ""Kathrina,"" ""Bittersweet,"" and ""The Life of Abraham Lincoln."" He died on October 12, 1881 in New York.","Holland, J. G. (Josiah Gilbert), 1819-1881",http://id.worldcat.org/fast/186242,1 box (1 linear foot),University of Colorado Boulder Libraries Rare and Distinctive Collections,Scribner & Co.,http://id.loc.gov/authorities/names/nr90010169,Litterateurs,http://id.worldcat.org/fast/1000472,Periodicals,http://id.worldcat.org/fast/1058072,image/tiff,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,Limited duplication of materials allowed for research purposes. User is responsible for all copyright compliance.,"Holland Collection of Literary Letters (MS 168), University of Colorado at Boulder Libraries. Special Collections Dept.",https://ark.colorado.edu/ark:/47540/tt476812d3pb,431144,125563,4883,hol_laniers2.jpg,https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~60~60~431144~125563
